DEWP,TEMP,PRES,cbwd_embed,Iws,Is,Ir,pm2.5
-19,1.0,1029.0,2,55.0,0,0,15.0
-20,2.0,1027.0,2,63.05,0,0,19.0
-19,2.0,1025.0,2,71.1,0,0,17.0
-19,3.0,1024.0,2,79.15,0,0,17.0
-19,3.0,1024.0,2,86.3,0,0,22.0
-15,-1.0,1025.0,3,1.79,0,0,88.0
-18,0.0,1024.0,3,3.58,0,0,85.0
-19,1.0,1023.0,0,0.89,0,0,90.0
-18,2.0,1021.0,3,1.79,0,0,127.0
-17,1.0,1021.0,3,4.92,0,0,144.0
-14,-1.0,1021.0,3,5.81,0,0,203.0
-13,-3.0,1021.0,3,6.7,0,0,199.0
-13,-3.0,1021.0,0,0.89,0,0,231.0
-11,-5.0,1020.0,1,0.89,0,0,274.0
-13,-6.0,1020.0,2,1.79,0,0,340.0
-11,-5.0,1020.0,0,0.89,0,0,298.0
-11,-4.0,1019.0,2,1.79,0,0,268.0
-11,-4.0,1019.0,2,3.58,0,0,299.0
-12,-3.0,1018.0,2,5.37,0,0,300.0
-11,-4.0,1017.0,2,7.16,0,0,240.0
-11,-4.0,1016.0,2,10.29,0,0,213.0
-12,-3.0,1016.0,2,12.08,0,0,171.0
-11,-4.0,1016.0,2,15.21,0,0,153.0
-11,-5.0,1015.0,2,17.0,0,0,153.0
-11,-4.0,1015.0,2,18.79,0,0,140.0
-11,-3.0,1015.0,1,3.13,0,0,147.0
-10,-1.0,1015.0,1,6.26,0,0,158.0
-9,1.0,1015.0,1,9.39,0,0,153.0
-9,3.0,1015.0,2,1.79,0,0,154.0
-9,4.0,1014.0,2,4.92,0,0,143.0
-9,6.0,1013.0,2,8.05,0,0,90.0
-13,8.0,1012.0,2,16.1,0,0,55.0
-14,8.0,1013.0,2,24.15,0,0,52.0
-14,7.0,1014.0,2,32.2,0,0,41.0
-13,7.0,1015.0,2,39.35,0,0,29.0
-13,5.0,1016.0,2,47.4,0,0,37.0
-12,4.0,1018.0,2,52.32,0,0,49.0
-13,3.0,1019.0,2,56.34,0,0,56.0
-14,3.0,1020.0,2,62.15,0,0,38.0
-14,3.0,1021.0,2,67.96,0,0,37.0
-14,0.0,1022.0,2,71.98,0,0,28.0
-13,-1.0,1023.0,2,76.9,0,0,20.0
-15,-1.0,1023.0,1,7.15,0,0,22.0
-15,-1.0,1024.0,1,12.07,0,0,27.0
-15,-2.0,1025.0,1,16.09,0,0,34.0
-15,-2.0,1025.0,1,21.01,0,0,27.0
-15,-3.0,1025.0,1,25.03,0,0,32.0
-15,-3.0,1025.0,2,3.13,0,0,28.0
-15,-3.0,1026.0,2,8.05,0,0,28.0
-16,-3.0,1027.0,2,12.97,0,0,18.0
-17,-2.0,1028.0,2,20.12,0,0,17.0
-18,-2.0,1029.0,2,25.93,0,0,16.0
-19,-1.0,1028.0,2,35.76,0,0,18.0
-21,1.0,1027.0,2,44.7,0,0,16.0
-24,1.0,1026.0,2,53.64,0,0,12.0
-25,1.0,1026.0,2,62.58,0,0,13.0
-25,1.0,1026.0,2,72.41,0,0,23.0
-24,1.0,1026.0,2,82.24,0,0,21.0
-25,0.0,1026.0,2,91.18,0,0,13.0
-22,0.0,1027.0,2,99.23,0,0,14.0
-20,-1.0,1027.0,2,103.25,0,0,23.0
-21,-1.0,1027.0,2,105.04,0,0,16.0
-21,-4.0,1028.0,1,0.89,0,0,25.0
-21,-2.0,1027.0,2,4.02,0,0,20.0
-22,-2.0,1027.0,2,7.15,0,0,25.0
-22,-1.0,1027.0,2,12.07,0,0,19.0
-21,-4.0,1027.0,2,15.2,0,0,24.0
-21,-4.0,1026.0,0,0.89,0,0,25.0
-19,-8.0,1026.0,1,1.79,0,0,20.0
-20,-7.0,1025.0,0,0.89,0,0,24.0
-20,-8.0,1024.0,2,1.79,0,0,17.0
-18,-10.0,1024.0,0,0.89,0,0,10.0
-21,-2.0,1024.0,2,4.02,0,0,11.0
-21,-1.0,1025.0,2,9.83,0,0,16.0
-24,1.0,1025.0,2,17.88,0,0,20.0
-25,2.0,1025.0,2,26.82,0,0,13.0
-24,3.0,1024.0,2,33.97,0,0,12.0
-25,4.0,1023.0,2,42.02,0,0,12.0
-24,5.0,1022.0,2,50.07,0,0,12.0
-25,6.0,1020.0,2,57.22,0,0,12.0
-25,6.0,1020.0,2,65.27,0,0,31.0
-23,6.0,1020.0,2,72.42,0,0,36.0
-22,5.0,1020.0,2,78.23,0,0,42.0
-21,5.0,1020.0,2,84.04,0,0,52.0
-20,5.0,1020.0,2,89.85,0,0,26.0
-20,3.0,1020.0,2,93.87,0,0,24.0
-20,3.0,1020.0,2,97.89,0,0,25.0
-19,3.0,1021.0,2,101.02,0,0,43.0
-19,3.0,1020.0,2,105.94,0,0,47.0
-18,0.0,1020.0,2,109.96,0,0,61.0
-18,0.0,1020.0,2,114.88,0,0,66.0
-15,-1.0,1020.0,0,1.79,0,0,65.0
-15,-2.0,1020.0,2,0.89,0,0,70.0
-16,-1.0,1020.0,2,4.02,0,0,36.0
-16,-4.0,1019.0,2,8.94,0,0,37.0
-15,-5.0,1020.0,0,0.89,0,0,22.0
-16,-5.0,1020.0,2,3.13,0,0,24.0
-15,-6.0,1021.0,0,0.89,0,0,29.0
-15,0.0,1021.0,2,4.02,0,0,35.0
-18,3.0,1021.0,2,8.04,0,0,35.0
-21,5.0,1020.0,2,12.96,0,0,33.0
-22,6.0,1020.0,2,18.77,0,0,32.0
-22,7.0,1019.0,2,25.92,0,0,25.0
-22,7.0,1018.0,2,35.75,0,0,16.0
-23,7.0,1018.0,2,45.58,0,0,26.0
-23,7.0,1017.0,2,52.73,0,0,32.0
-22,6.0,1018.0,2,58.54,0,0,36.0
-21,5.0,1018.0,2,64.35,0,0,37.0
-21,5.0,1019.0,2,70.16,0,0,45.0
-19,4.0,1019.0,2,74.18,0,0,71.0
-19,5.0,1020.0,2,78.2,0,0,67.0
-19,2.0,1020.0,2,81.33,0,0,69.0
-18,2.0,1021.0,2,84.46,0,0,94.0
-18,1.0,1021.0,2,87.59,0,0,85.0
-18,1.0,1021.0,2,90.72,0,0,35.0
-16,-3.0,1022.0,2,93.85,0,0,26.0
-15,-2.0,1022.0,2,95.64,0,0,24.0
-15,0.0,1022.0,2,99.66,0,0,20.0
-17,1.0,1023.0,2,105.47,0,0,16.0
-15,0.0,1023.0,2,109.49,0,0,18.0
-18,0.0,1025.0,2,113.51,0,0,19.0
-17,0.0,1025.0,2,116.64,0,0,22.0
-17,2.0,1026.0,2,120.66,0,0,17.0
-19,3.0,1026.0,2,129.6,0,0,18.0
-19,4.0,1026.0,2,138.54,0,0,11.0
-20,5.0,1025.0,2,145.69,0,0,11.0
-17,5.0,1024.0,1,4.02,0,0,16.0
-18,6.0,1024.0,1,7.15,0,0,18.0
-18,6.0,1024.0,0,0.89,0,0,17.0
-18,5.0,1024.0,3,1.79,0,0,19.0
-17,4.0,1024.0,3,3.58,0,0,26.0
-17,1.0,1024.0,1,1.79,0,0,24.0
-15,-1.0,1025.0,1,2.68,0,0,54.0
-13,-1.0,1025.0,0,0.89,0,0,71.0
-8,-1.0,1026.0,3,5.81,0,0,129.0
-7,-2.0,1027.0,3,10.73,0,0,145.0
-7,-2.0,1027.0,3,13.86,0,0,101.0
-8,-3.0,1027.0,3,15.65,0,0,65.0
-9,-4.0,1027.0,1,0.89,0,0,70.0
-9,-4.0,1027.0,1,1.78,0,0,67.0
-9,-4.0,1027.0,0,0.89,0,0,76.0
-9,-4.0,1026.0,3,0.89,0,0,76.0
-9,-5.0,1027.0,0,0.89,0,0,68.0
-10,-4.0,1027.0,3,0.89,0,0,73.0
-10,-4.0,1027.0,0,0.89,0,0,73.0
-10,-6.0,1028.0,1,0.89,0,0,64.0
-9,-3.0,1028.0,3,1.79,0,0,53.0
-9,-2.0,1028.0,0,0.89,0,0,72.0
-9,-1.0,1028.0,3,1.79,0,0,78.0
-10,0.0,1027.0,3,6.71,0,0,72.0
-12,0.0,1026.0,3,10.73,0,0,56.0
-14,1.0,1026.0,3,14.75,0,0,54.0
-14,0.0,1025.0,3,16.54,0,0,40.0
-12,0.0,1026.0,3,19.67,0,0,49.0
-10,-1.0,1025.0,3,21.46,0,0,63.0
-9,-2.0,1026.0,3,23.25,0,0,66.0
-10,-2.0,1026.0,3,26.38,0,0,64.0
-10,-4.0,1027.0,3,30.4,0,0,63.0
-10,-5.0,1027.0,3,34.42,0,0,65.0
-10,-5.0,1027.0,3,39.34,0,0,64.0
-11,-7.0,1027.0,3,41.13,0,0,64.0
-10,-7.0,1028.0,3,42.92,0,0,62.0
-11,-8.0,1028.0,0,0.89,0,0,56.0
-11,-9.0,1028.0,0,1.34,0,0,87.0
-11,-10.0,1028.0,1,1.79,0,0,72.0
-12,-10.0,1028.0,0,0.89,0,0,104.0
-13,-11.0,1028.0,1,0.89,0,0,97.0
-11,-9.0,1028.0,0,0.89,0,0,96.0
-11,-8.0,1028.0,3,0.89,0,0,86.0
-10,-7.0,1029.0,2,1.79,0,0,85.0
-14,-6.0,1029.0,1,4.92,0,0,92.0
-18,-5.0,1029.0,1,10.73,0,0,55.0
-20,-3.0,1029.0,1,14.75,0,0,36.0
-20,-2.0,1028.0,1,16.54,0,0,27.0
-20,-1.0,1028.0,1,18.33,0,0,25.0
-20,0.0,1027.0,0,1.79,0,0,28.0
-22,0.0,1027.0,0,2.68,0,0,32.0
-22,1.0,1027.0,0,3.57,0,0,35.0
-19,-2.0,1027.0,1,1.79,0,0,43.0
-20,-4.0,1028.0,2,3.13,0,0,70.0
-21,-3.0,1029.0,2,4.02,0,0,83.0
-19,-6.0,1029.0,0,0.89,0,0,66.0
-16,-7.0,1029.0,1,0.89,0,0,70.0
-21,-5.0,1030.0,2,1.79,0,0,80.0
-19,-8.0,1030.0,2,4.92,0,0,88.0
-20,-8.0,1030.0,2,8.05,0,0,69.0
-21,-8.0,1030.0,0,0.89,0,0,71.0
-18,-10.0,1030.0,1,0.89,0,0,62.0
-17,-10.0,1030.0,0,0.89,0,0,73.0
-17,-12.0,1030.0,3,0.89,0,0,107.0
-17,-13.0,1030.0,2,1.79,0,0,94.0
-17,-13.0,1030.0,2,4.92,0,0,121.0
-19,-11.0,1030.0,0,0.89,0,0,132.0
-18,-11.0,1030.0,0,1.34,0,0,161.0
-18,-8.0,1030.0,2,1.79,0,0,120.0
-19,-4.0,1030.0,1,3.13,0,0,72.0
-20,-2.0,1030.0,2,4.92,0,0,58.0
-22,0.0,1029.0,2,12.07,0,0,34.0
-23,1.0,1027.0,2,19.22,0,0,14.0
-24,1.0,1026.0,2,28.16,0,0,17.0
-25,2.0,1026.0,2,37.1,0,0,15.0
-22,2.0,1026.0,2,46.93,0,0,23.0
-21,1.0,1026.0,2,54.08,0,0,34.0
-22,1.0,1026.0,2,59.0,0,0,96.0
-17,0.0,1027.0,2,63.02,0,0,87.0
-20,-4.0,1027.0,0,0.89,0,0,87.0
-20,-5.0,1028.0,2,1.79,0,0,95.0
-21,-6.0,1028.0,2,4.92,0,0,105.0
-21,-7.0,1028.0,0,0.45,0,0,114.0
-21,-7.0,1028.0,2,1.79,0,0,103.0
-21,-8.0,1028.0,2,4.92,0,0,99.0
-21,-9.0,1028.0,0,0.89,0,0,102.0
-19,-10.0,1028.0,0,1.34,0,0,104.0
-19,-10.0,1028.0,2,1.79,0,0,78.0
-19,-12.0,1028.0,0,0.89,0,0,33.0
-18,-12.0,1028.0,3,0.89,0,0,29.0
-20,-15.0,1028.0,2,4.02,0,0,27.0
-17,-10.0,1028.0,2,8.04,0,0,27.0
-19,-5.0,1028.0,2,12.06,0,0,26.0
-20,-3.0,1028.0,2,15.19,0,0,33.0
-20,-2.0,1028.0,1,4.02,0,0,29.0
-22,0.0,1027.0,2,3.13,0,0,31.0
-22,1.0,1025.0,2,7.15,0,0,28.0
-22,1.0,1025.0,1,1.79,0,0,28.0
-23,1.0,1024.0,1,4.92,0,0,61.0
-23,1.0,1024.0,1,6.71,0,0,64.0
-22,0.0,1024.0,1,8.5,0,0,80.0
-20,-4.0,1025.0,1,11.63,0,0,91.0
-22,-3.0,1026.0,1,14.76,0,0,79.0
-22,-3.0,1026.0,1,15.65,0,0,48.0
-20,-5.0,1027.0,2,1.79,0,0,59.0
-21,-3.0,1027.0,0,0.89,0,0,82.0
-19,-4.0,1027.0,1,1.79,0,0,63.0
-19,-4.0,1027.0,1,4.92,0,0,48.0
-19,-4.0,1027.0,1,8.05,0,0,54.0
-19,-4.0,1028.0,0,0.89,0,0,42.0
-19,-5.0,1028.0,1,1.79,0,0,47.0
-15,-5.0,1028.0,3,1.79,0,0,87.0
-13,-6.0,1028.0,1,0.89,0,0,105.0
-13,-7.0,1029.0,0,0.89,0,0,90.0
-12,-7.0,1030.0,0,1.78,0,0,101.0
-19,-6.0,1030.0,1,3.13,0,0,126.0
-18,-5.0,1031.0,1,4.92,0,0,114.0
-14,-4.0,1031.0,0,1.79,0,0,103.0
-13,-3.0,1031.0,3,1.79,0,0,114.0
-14,-2.0,1031.0,3,3.58,0,0,100.0
-13,-1.0,1030.0,3,6.71,0,0,72.0
-14,-1.0,1029.0,0,1.79,0,0,68.0
-13,-1.0,1029.0,3,1.79,0,0,72.0
-12,-1.0,1029.0,3,3.58,0,0,71.0
-12,-2.0,1030.0,3,5.37,0,0,80.0
-12,-4.0,1030.0,3,6.26,0,0,70.0
-13,-4.0,1031.0,3,8.05,0,0,63.0
-13,-5.0,1031.0,3,8.94,0,0,67.0
-12,-5.0,1032.0,3,9.83,0,0,62.0
-12,-6.0,1033.0,3,11.62,0,0,69.0
-11,-6.0,1033.0,3,13.41,0,0,58.0
-11,-7.0,1033.0,3,15.2,0,0,51.0
-11,-8.0,1033.0,3,16.99,0,0,51.0
-11,-8.0,1033.0,3,18.78,0,0,54.0
-11,-8.0,1033.0,3,20.57,0,0,45.0
-11,-7.0,1032.0,3,23.7,0,0,47.0
-11,-7.0,1032.0,3,25.49,0,0,85.0
-12,-7.0,1032.0,3,27.28,0,0,78.0
-12,-7.0,1032.0,3,29.07,0,0,68.0
-13,-7.0,1033.0,0,0.89,0,0,64.0
-12,-6.0,1033.0,3,1.79,1,0,65.0
-11,-5.0,1032.0,3,4.92,0,0,80.0
-11,-4.0,1032.0,3,8.05,0,0,74.0
-11,-3.0,1031.0,3,11.18,0,0,93.0
-11,-3.0,1030.0,3,15.2,0,0,77.0
-12,-2.0,1029.0,3,19.22,0,0,67.0
-12,-2.0,1029.0,3,22.35,0,0,84.0
-12,-2.0,1028.0,3,25.48,0,0,77.0
-12,-2.0,1027.0,3,29.5,0,0,83.0
-10,-3.0,1028.0,3,33.52,0,0,82.0
-9,-3.0,1029.0,3,35.31,1,0,100.0
-7,-4.0,1029.0,3,37.1,2,0,189.0
-6,-5.0,1028.0,3,38.89,3,0,99.0
-6,-5.0,1028.0,3,42.02,4,0,71.0
-6,-5.0,1027.0,3,45.15,5,0,43.0
-6,-5.0,1027.0,3,46.94,6,0,64.0
-7,-5.0,1026.0,3,48.73,7,0,68.0
-7,-5.0,1025.0,0,0.89,8,0,69.0
-7,-5.0,1025.0,0,1.78,9,0,65.0
-7,-6.0,1024.0,2,0.89,10,0,71.0
-7,-6.0,1024.0,0,0.89,0,0,77.0
-7,-6.0,1024.0,2,0.89,0,0,81.0
-7,-6.0,1023.0,2,1.78,0,0,88.0
-6,-5.0,1024.0,1,1.79,0,0,90.0
-6,-5.0,1024.0,2,1.79,1,0,92.0
-6,-4.0,1023.0,2,3.58,0,0,88.0
-6,-4.0,1023.0,0,0.89,0,0,80.0
-6,-3.0,1023.0,0,1.78,0,0,100.0
-7,-3.0,1022.0,0,2.67,0,0,105.0
-7,-3.0,1021.0,0,3.56,0,0,118.0
-6,-2.0,1020.0,3,1.79,0,0,125.0
-6,-2.0,1020.0,3,3.58,0,0,141.0
-6,-3.0,1020.0,3,5.37,0,0,152.0
-7,-4.0,1020.0,0,0.89,0,0,164.0
-7,-5.0,1021.0,3,0.89,0,0,147.0
-7,-5.0,1021.0,3,1.78,0,0,162.0
-6,-4.0,1022.0,3,2.67,0,0,157.0
-5,-3.0,1022.0,0,0.89,0,0,156.0
-7,-5.0,1020.0,1,1.79,0,0,160.0
-6,-4.0,1021.0,0,0.89,0,0,178.0
-6,-5.0,1020.0,0,1.34,0,0,187.0
-7,-6.0,1020.0,3,0.89,0,0,181.0
-8,-6.0,1020.0,1,0.89,0,0,185.0
-6,-5.0,1019.0,0,0.89,0,0,197.0
-6,-4.0,1019.0,1,1.79,0,0,180.0
-6,-4.0,1019.0,2,1.79,0,0,172.0
-6,-4.0,1020.0,2,4.92,0,0,166.0
-6,-4.0,1019.0,2,8.05,0,0,136.0
-5,-3.0,1020.0,2,12.07,0,0,133.0
-5,-2.0,1020.0,2,15.2,0,0,140.0
-5,-1.0,1019.0,0,0.89,0,0,159.0
-5,0.0,1019.0,0,2.68,0,0,169.0
-5,2.0,1017.0,2,1.79,0,0,170.0
-5,4.0,1017.0,0,0.89,0,0,184.0
-5,5.0,1017.0,3,1.79,0,0,163.0
-4,4.0,1017.0,3,4.92,0,0,140.0
-4,3.0,1017.0,3,6.71,0,0,144.0
-5,1.0,1019.0,0,0.89,0,0,166.0
-4,0.0,1020.0,3,0.89,0,0,196.0
-4,-1.0,1020.0,0,0.89,0,0,227.0
-5,-2.0,1020.0,0,1.78,0,0,210.0
-4,-2.0,1021.0,0,2.23,0,0,233.0
-4,-3.0,1021.0,0,3.12,0,0,258.0
-5,-3.0,1021.0,2,1.79,0,0,247.0
-5,-3.0,1022.0,3,0.89,0,0,230.0
-6,-4.0,1022.0,0,0.89,0,0,273.0
-5,-3.0,1022.0,2,0.89,0,0,253.0
-6,-5.0,1022.0,2,2.68,0,0,254.0
-6,-5.0,1022.0,2,5.81,0,0,241.0
-5,-4.0,1023.0,0,0.89,0,0,229.0
-5,-4.0,1023.0,0,1.34,0,0,199.0
-4,-3.0,1024.0,0,2.23,0,0,193.0
-9,1.0,1025.0,2,4.02,0,0,207.0
-15,2.0,1025.0,2,8.04,0,0,176.0
-17,3.0,1025.0,1,3.13,0,0,91.0
-18,4.0,1025.0,1,4.92,0,0,58.0
-16,4.0,1024.0,0,0.89,0,0,39.0
-14,5.0,1023.0,0,1.78,0,0,50.0
-13,4.0,1023.0,3,1.79,0,0,51.0
-12,4.0,1023.0,0,0.89,0,0,49.0
-11,3.0,1024.0,3,1.79,0,0,54.0
-10,2.0,1024.0,3,3.58,0,0,153.0
-7,2.0,1025.0,3,6.71,0,0,181.0
-6,0.0,1025.0,0,0.89,0,0,181.0
-8,-1.0,1026.0,1,3.13,0,0,182.0
-15,1.0,1026.0,1,8.05,0,0,156.0
-18,1.0,1027.0,1,12.07,0,0,27.0
-20,0.0,1028.0,1,16.09,0,0,16.0
-19,0.0,1028.0,1,21.01,0,0,22.0
-21,-1.0,1028.0,1,25.03,0,0,21.0
-21,-1.0,1029.0,1,29.95,0,0,6.0
-22,-2.0,1029.0,1,34.87,0,0,8.0
-22,-2.0,1030.0,1,39.79,0,0,8.0
-22,-3.0,1030.0,1,45.6,0,0,8.0
-22,-3.0,1031.0,1,51.41,0,0,10.0
-23,-4.0,1032.0,1,58.56,0,0,9.0
-23,-4.0,1033.0,1,65.71,0,0,20.0
-22,-3.0,1033.0,1,71.52,0,0,14.0
-24,-2.0,1032.0,1,77.33,0,0,16.0
-24,-1.0,1032.0,1,83.14,0,0,14.0
-26,0.0,1031.0,2,5.81,0,0,10.0
-26,0.0,1030.0,1,5.81,0,0,7.0
-22,0.0,1030.0,1,11.62,0,0,8.0
-22,0.0,1030.0,1,17.43,0,0,12.0
-23,-1.0,1030.0,1,24.58,0,0,15.0
-23,-1.0,1031.0,1,31.73,0,0,8.0
-22,-1.0,1032.0,1,38.88,0,0,11.0
-22,-2.0,1032.0,1,44.69,0,0,18.0
-21,-2.0,1033.0,1,50.5,0,0,16.0
-22,-2.0,1034.0,1,56.31,0,0,11.0
-21,-3.0,1035.0,1,61.23,0,0,10.0
-22,-3.0,1035.0,1,67.04,0,0,11.0
-22,-3.0,1035.0,1,72.85,0,0,10.0
-22,-3.0,1035.0,1,77.77,0,0,10.0
-22,-4.0,1035.0,1,82.69,0,0,12.0
-23,-4.0,1034.0,1,89.84,0,0,12.0
-23,-5.0,1034.0,1,95.65,0,0,10.0
-23,-5.0,1035.0,2,5.81,0,0,10.0
-22,-6.0,1036.0,2,9.83,0,0,9.0
-22,-5.0,1037.0,2,14.75,0,0,9.0
-22,-4.0,1037.0,2,19.67,0,0,11.0
-22,-4.0,1037.0,2,25.48,0,0,12.0
-22,-3.0,1037.0,1,5.81,0,0,12.0
-22,-3.0,1036.0,1,11.62,0,0,12.0
-24,-2.0,1036.0,2,4.92,0,0,21.0
-23,-2.0,1035.0,1,4.02,0,0,18.0
-23,-2.0,1035.0,1,7.15,0,0,13.0
-23,-2.0,1035.0,2,4.02,0,0,18.0
-23,-2.0,1035.0,1,4.92,0,0,17.0
-22,-3.0,1035.0,1,8.05,0,0,19.0
-21,-3.0,1036.0,1,11.18,0,0,22.0
-21,-5.0,1036.0,2,3.13,0,0,20.0
-21,-5.0,1036.0,2,8.05,0,0,24.0
-20,-5.0,1037.0,2,11.18,0,0,19.0
-21,-5.0,1038.0,1,4.02,0,0,13.0
-22,-5.0,1038.0,1,9.83,0,0,17.0
-22,-6.0,1038.0,1,14.75,0,0,22.0
-22,-6.0,1038.0,1,18.77,0,0,16.0
-22,-7.0,1037.0,1,22.79,0,0,16.0
-23,-8.0,1037.0,2,3.13,0,0,11.0
-22,-8.0,1037.0,2,7.15,0,0,10.0
-22,-9.0,1038.0,2,11.17,0,0,9.0
-23,-9.0,1038.0,2,14.3,0,0,11.0
-21,-9.0,1038.0,2,17.43,0,0,14.0
-22,-6.0,1038.0,1,4.02,0,0,21.0
-22,-5.0,1037.0,1,7.15,0,0,26.0
-22,-4.0,1036.0,2,3.13,0,0,21.0
-23,-3.0,1035.0,0,3.13,0,0,19.0
-23,-2.0,1034.0,2,3.13,0,0,13.0
-23,-1.0,1033.0,2,6.26,0,0,13.0
-23,-1.0,1032.0,0,1.79,0,0,13.0
-23,-1.0,1032.0,1,1.79,0,0,13.0
-23,-1.0,1031.0,1,3.58,0,0,11.0
-22,-3.0,1031.0,1,5.37,0,0,19.0
-21,-4.0,1032.0,3,0.89,0,0,22.0
-19,-5.0,1032.0,0,0.89,0,0,50.0
-18,-6.0,1032.0,0,1.34,0,0,58.0
-16,-8.0,1032.0,0,1.79,0,0,60.0
-18,-8.0,1032.0,1,0.89,0,0,69.0
-18,-8.0,1031.0,2,3.13,0,0,108.0
-18,-11.0,1031.0,2,6.26,0,0,51.0
-19,-8.0,1031.0,2,8.05,0,0,54.0
-19,-11.0,1030.0,2,11.18,0,0,38.0
-19,-10.0,1030.0,2,14.31,0,0,27.0
-19,-11.0,1030.0,2,16.1,0,0,23.0
-19,-11.0,1030.0,2,19.23,0,0,27.0
-19,-11.0,1030.0,2,21.02,0,0,28.0
-17,-10.0,1031.0,2,24.15,0,0,24.0
-17,-7.0,1031.0,0,0.89,0,0,26.0
-18,-5.0,1031.0,0,1.78,0,0,23.0
-18,-3.0,1030.0,3,1.79,0,0,37.0
-19,0.0,1029.0,0,0.89,0,0,46.0
-20,1.0,1028.0,3,1.79,0,0,49.0
-20,3.0,1027.0,0,1.79,0,0,53.0
-20,3.0,1026.0,3,3.13,0,0,57.0
-20,3.0,1026.0,3,7.15,0,0,51.0
-20,2.0,1026.0,3,11.17,0,0,64.0
-18,0.0,1026.0,3,15.19,0,0,100.0
-15,-1.0,1027.0,3,18.32,0,0,113.0
-15,0.0,1027.0,3,22.34,0,0,136.0
-15,-4.0,1027.0,0,0.89,0,0,213.0
-13,-5.0,1028.0,0,1.78,0,0,259.0
-13,-6.0,1028.0,0,2.67,0,0,267.0
-13,-7.0,1028.0,1,0.89,0,0,351.0
-14,-7.0,1029.0,0,0.89,0,0,980.0
-14,-6.0,1030.0,2,6.26,0,0,599.0
-14,-5.0,1030.0,2,10.28,0,0,39.0
-17,-3.0,1030.0,2,15.2,0,0,7.0
-17,-3.0,1031.0,1,4.02,0,0,8.0
-18,-4.0,1032.0,2,4.02,0,0,7.0
-20,-3.0,1033.0,2,8.94,0,0,7.0
-21,-3.0,1034.0,2,14.75,0,0,7.0
-22,-3.0,1035.0,2,20.56,0,0,16.0
-22,-3.0,1035.0,1,5.81,0,0,19.0
-23,-2.0,1035.0,2,4.92,0,0,15.0
-24,-2.0,1033.0,1,4.92,0,0,21.0
-23,-2.0,1033.0,1,9.84,0,0,18.0
-24,-2.0,1032.0,1,13.86,0,0,16.0
-24,-2.0,1032.0,1,17.88,0,0,15.0
-23,-2.0,1032.0,1,21.9,0,0,16.0
-23,-4.0,1033.0,1,23.69,0,0,16.0
-22,-5.0,1033.0,0,0.89,0,0,21.0
-23,-5.0,1035.0,2,1.79,0,0,36.0
-22,-8.0,1035.0,2,4.92,0,0,51.0
-21,-7.0,1036.0,2,8.05,0,0,67.0
-22,-8.0,1036.0,2,11.18,0,0,46.0
-21,-7.0,1036.0,1,4.02,0,0,45.0
-22,-7.0,1037.0,1,8.04,0,0,27.0
-22,-7.0,1036.0,1,12.96,0,0,24.0
-22,-8.0,1037.0,0,0.89,0,0,18.0
-22,-8.0,1036.0,0,1.78,0,0,15.0
-22,-9.0,1036.0,1,3.13,0,0,17.0
-22,-9.0,1036.0,1,7.15,0,0,11.0
-22,-10.0,1037.0,2,4.02,0,0,16.0
-21,-9.0,1037.0,2,7.15,0,0,16.0
-22,-6.0,1038.0,2,10.28,0,0,39.0
-23,-5.0,1038.0,2,12.07,0,0,25.0
-23,-4.0,1037.0,2,15.2,0,0,17.0
-23,-3.0,1036.0,2,16.99,0,0,8.0
-23,-1.0,1035.0,2,18.78,0,0,11.0
-23,0.0,1033.0,1,4.02,0,0,14.0
-26,0.0,1032.0,0,1.79,0,0,15.0
-26,0.0,1032.0,0,2.68,0,0,15.0
-26,0.0,1032.0,0,3.57,0,0,13.0
-23,-3.0,1033.0,3,1.79,0,0,13.0
-22,-4.0,1033.0,3,2.68,0,0,26.0
-21,-6.0,1034.0,0,0.89,0,0,50.0
-20,-9.0,1034.0,1,0.89,0,0,73.0
-20,-8.0,1034.0,0,0.89,0,0,96.0
-18,-10.0,1034.0,2,1.79,0,0,116.0
-17,-11.0,1034.0,2,4.92,0,0,146.0
-19,-10.0,1034.0,2,8.05,0,0,113.0
-19,-11.0,1034.0,2,11.18,0,0,91.0
-20,-12.0,1034.0,2,12.07,0,0,70.0
-18,-12.0,1033.0,0,0.45,0,0,65.0
-17,-13.0,1033.0,2,0.89,0,0,51.0
-20,-12.0,1033.0,2,4.02,0,0,29.0
-20,-12.0,1033.0,2,8.04,0,0,30.0
-18,-11.0,1033.0,2,9.83,0,0,26.0
-19,-7.0,1033.0,2,12.96,0,0,26.0
-20,-4.0,1032.0,0,0.89,0,0,24.0
-20,-3.0,1032.0,0,1.78,0,0,21.0
-21,-1.0,1031.0,2,1.79,0,0,24.0
-21,1.0,1030.0,0,0.89,0,0,39.0
-19,2.0,1028.0,3,4.02,0,0,79.0
-16,3.0,1027.0,3,8.04,0,0,99.0
-15,3.0,1027.0,3,12.06,0,0,118.0
-15,1.0,1026.0,3,15.19,0,0,140.0
-13,-1.0,1026.0,3,18.32,0,0,159.0
-12,-1.0,1027.0,3,20.11,0,0,161.0
-12,-3.0,1027.0,3,21.0,0,0,167.0
-12,-5.0,1026.0,0,0.89,0,0,178.0
-12,-6.0,1026.0,0,1.78,0,0,192.0
-12,-4.0,1026.0,1,0.89,0,0,198.0
-13,-6.0,1025.0,0,0.89,0,0,207.0
-13,-5.0,1025.0,0,1.78,0,0,237.0
